record_id,molecule_id,inchi,name,component_id,split,series_id,source_doi,T_K,p_Pa,log10_p_over_1Pa,ln_p_over_1Pa,temperature_level_id,base_role,duplicate_group,duplicate_representative_id,is_duplicate_copy,method,property_phase,state_origin,original_property_value_metadata_json,state_metadata_json
10.1016/j.fluid.2008.02.001#d2#p1#r10,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,285.5,690.7,2.83928945601,6.53770557609,10.1016/j.fluid.2008.02.001#d2#p1#T0008,train_pressure,pdup_90169924225fc4e5,10.1016/j.fluid.2008.02.001#d2#p1#r10,False,Transpiration method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0489,""nCombUncertAssessNum"":1},""nPropValue"":0.6907,""nPropDigits"":4,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":285.5}"
10.1016/j.fluid.2008.02.001#d2#p1#r11,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,287.4,753.9,2.87731374331,6.62525973322,10.1016/j.fluid.2008.02.001#d2#p1#T0009,train_pressure,pdup_b23ee1a147d0a629,10.1016/j.fluid.2008.02.001#d2#p1#r11,False,Transpiration method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":0.7539,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0529}}","{""nVarValue"":287.4,""nVarDigits"":4,""nVarNumber"":1}"
10.1016/j.fluid.2008.02.001#d2#p1#r12,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,288.4,788.8,2.89696690193,6.67051280329,10.1016/j.fluid.2008.02.001#d2#p1#T0010,train_pressure,pdup_34e2be72b5ab6ffb,10.1016/j.fluid.2008.02.001#d2#p1#r12,False,Transpiration method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0559,""nCombUncertAssessNum"":1},""nPropValue"":0.7888}","{""nVarValue"":288.4,""nVarNumber"":1,""nVarDigits"":4}"
10.1016/j.fluid.2008.02.001#d2#p1#r13,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,288.4,783.7,2.89414984677,6.66402629406,10.1016/j.fluid.2008.02.001#d2#p1#T0010,train_pressure,pdup_da5c43ef8d97be70,10.1016/j.fluid.2008.02.001#d2#p1#r13,False,Transpiration method,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":0.7837,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0555}}","{""nVarValue"":288.4,""nVarDigits"":4,""nVarNumber"":1}"
10.1016/j.fluid.2008.02.001#d2#p1#r14,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,288.5,819.5,2.91354895791,6.70869439818,10.1016/j.fluid.2008.02.001#d2#p1#T0010,train_pressure,pdup_96a68b3cc0bacec1,10.1016/j.fluid.2008.02.001#d2#p1#r14,False,Transpiration method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0586},""nPropValue"":0.8195,""nPropNumber"":1,""nPropDigits"":4}","{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":288.5}"
10.1016/j.fluid.2008.02.001#d2#p1#r15,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,288.7,826.8,2.91740046796,6.71756282781,10.1016/j.fluid.2008.02.001#d2#p1#T0011,train_pressure,pdup_b13cb574ae6b3969,10.1016/j.fluid.2008.02.001#d2#p1#r15,False,Transpiration method,Liquid,variable,"{""nPropValue"":0.8268,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0612},""nPropNumber"":1,""nPropDigits"":4}","{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":288.7}"
10.1016/j.fluid.2008.02.001#d2#p1#r16,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,289.2,873,2.94101424371,6.77193555584,10.1016/j.fluid.2008.02.001#d2#p1#T0012,train_pressure,pdup_b0b1f17d1a4c531b,10.1016/j.fluid.2008.02.001#d2#p1#r16,False,Transpiration method,Liquid,variable,"{""nPropValue"":0.873,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0621,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":4}","{""nVarValue"":289.2,""nVarNumber"":1,""nVarDigits"":4}"
10.1016/j.fluid.2008.02.001#d2#p1#r17,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,290.3,930.4,2.96866970172,6.8356146012,10.1016/j.fluid.2008.02.001#d2#p1#T0013,train_pressure,pdup_b959213951f765a1,10.1016/j.fluid.2008.02.001#d2#p1#r17,False,Transpiration method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0655},""nPropValue"":0.9304,""nPropNumber"":1,""nPropDigits"":4}","{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":290.3}"
10.1016/j.fluid.2008.02.001#d2#p1#r18,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,292.4,1028.9,3.01237316722,6.93624554938,10.1016/j.fluid.2008.02.001#d2#p1#T0014,train_pressure,pdup_594471b156b746d2,10.1016/j.fluid.2008.02.001#d2#p1#r18,False,Transpiration method,Liquid,variable,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0724,""nCombUncertAssessNum"":1},""nPropValue"":1.0289}","{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":292.4}"
10.1016/j.fluid.2008.02.001#d2#p1#r19,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,293.3,1090.1,3.03746633964,6.99402471413,10.1016/j.fluid.2008.02.001#d2#p1#T0015,train_pressure,pdup_bab982ed8219ec44,10.1016/j.fluid.2008.02.001#d2#p1#r19,False,Transpiration method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":1.0901,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0783,""nCombUncertAssessNum"":1}}","{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":293.3}"
10.1016/j.fluid.2008.02.001#d2#p1#r2,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,275.2,344.2,2.53681086599,5.84122288378,10.1016/j.fluid.2008.02.001#d2#p1#T0001,train_pressure,pdup_a700a43bdb72e190,10.1016/j.fluid.2008.02.001#d2#p1#r2,False,Transpiration method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":0.3442,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0243,""nCombUncertAssessNum"":1}}","{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":275.2}"
10.1016/j.fluid.2008.02.001#d2#p1#r20,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,293.4,1125.4,3.05130691082,7.025893807,10.1016/j.fluid.2008.02.001#d2#p1#T0015,train_pressure,pdup_389b7d107e0f84b3,10.1016/j.fluid.2008.02.001#d2#p1#r20,False,Transpiration method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":1.1254,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0806,""nCombUncertAssessNum"":1}}","{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":293.4}"
10.1016/j.fluid.2008.02.001#d2#p1#r21,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,294.5,1227.3,3.08895073422,7.1125719136,10.1016/j.fluid.2008.02.001#d2#p1#T0016,train_pressure,pdup_ed3faffb06a209f9,10.1016/j.fluid.2008.02.001#d2#p1#r21,False,Transpiration method,Liquid,variable,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":1.2273,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0866}}","{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":294.5}"
10.1016/j.fluid.2008.02.001#d2#p1#r22,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,296.2,1327.3,3.12296909439,7.19090208263,10.1016/j.fluid.2008.02.001#d2#p1#T0017,train_pressure,pdup_6de9fba76042974f,10.1016/j.fluid.2008.02.001#d2#p1#r22,False,Transpiration method,Liquid,variable,"{""nPropValue"":1.3273,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0943,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}","{""nVarValue"":296.2,""nVarDigits"":4,""nVarNumber"":1}"
10.1016/j.fluid.2008.02.001#d2#p1#r23,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,297.5,1510.7,3.17917822921,7.32032839855,10.1016/j.fluid.2008.02.001#d2#p1#T0018,train_pressure,pdup_81436b17d701b7e8,10.1016/j.fluid.2008.02.001#d2#p1#r23,False,Transpiration method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":1.5107,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.1069,""nCombUncertAssessNum"":1}}","{""nVarValue"":297.5,""nVarDigits"":4,""nVarNumber"":1}"
10.1016/j.fluid.2008.02.001#d2#p1#r24,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,298.3,1517.1,3.18101420835,7.32455589675,10.1016/j.fluid.2008.02.001#d2#p1#T0019,train_pressure,pdup_6ac53ea1da89469c,10.1016/j.fluid.2008.02.001#d2#p1#r24,False,Transpiration method,Liquid,variable,"{""nPropValue"":1.5171,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.1064},""nPropNumber"":1,""nPropDigits"":5}","{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":298.3}"
10.1016/j.fluid.2008.02.001#d2#p1#r25,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,299.2,1614.5,3.20803804935,7.3867805902,10.1016/j.fluid.2008.02.001#d2#p1#T0020,train_pressure,pdup_c466fb9503a56c8f,10.1016/j.fluid.2008.02.001#d2#p1#r25,False,Transpiration method,Liquid,variable,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":1.6145,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.1149,""nCombUncertAssessNum"":1}}","{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":299.2}"
10.1016/j.fluid.2008.02.001#d2#p1#r26,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,299.2,1581.6,3.19909665631,7.36619227186,10.1016/j.fluid.2008.02.001#d2#p1#T0020,train_pressure,pdup_7c64caea3eb39f81,10.1016/j.fluid.2008.02.001#d2#p1#r26,False,Transpiration method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.1128,""nCombUncertAssessNum"":1},""nPropValue"":1.5816,""nPropNumber"":1,""nPropDigits"":5}","{""nVarValue"":299.2,""nVarNumber"":1,""nVarDigits"":4}"
10.1016/j.fluid.2008.02.001#d2#p1#r27,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,302.2,1974.4,3.29543514235,7.58801983371,10.1016/j.fluid.2008.02.001#d2#p1#T0021,train_pressure,pdup_991c408ca851f62d,10.1016/j.fluid.2008.02.001#d2#p1#r27,False,Transpiration method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.1392},""nPropValue"":1.9744,""nPropNumber"":1,""nPropDigits"":5}","{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":302.2}"
10.1016/j.fluid.2008.02.001#d2#p1#r28,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,302.2,1936.5,3.28701750132,7.56863749895,10.1016/j.fluid.2008.02.001#d2#p1#T0021,train_pressure,pdup_528a97a43e1f6306,10.1016/j.fluid.2008.02.001#d2#p1#r28,False,Transpiration method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.1366,""nCombUncertAssessNum"":1},""nPropValue"":1.9365}","{""nVarValue"":302.2,""nVarNumber"":1,""nVarDigits"":4}"
10.1016/j.fluid.2008.02.001#d2#p1#r29,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,305.2,2272.6,3.35652300234,7.72867982948,10.1016/j.fluid.2008.02.001#d2#p1#T0022,train_pressure,pdup_0b1bc8e109cc799d,10.1016/j.fluid.2008.02.001#d2#p1#r29,False,Transpiration method,Liquid,variable,"{""nPropValue"":2.2726,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.1599},""nPropNumber"":1,""nPropDigits"":5}","{""nVarValue"":305.2,""nVarNumber"":1,""nVarDigits"":4}"
10.1016/j.fluid.2008.02.001#d2#p1#r3,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,278.2,419.8,2.62304243425,6.03977840739,10.1016/j.fluid.2008.02.001#d2#p1#T0002,train_pressure,pdup_85388de20c9bf162,10.1016/j.fluid.2008.02.001#d2#p1#r3,False,Transpiration method,Liquid,variable,"{""nPropValue"":0.4198,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0297},""nPropNumber"":1,""nPropDigits"":4}","{""nVarValue"":278.2,""nVarNumber"":1,""nVarDigits"":4}"
10.1016/j.fluid.2008.02.001#d2#p1#r30,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,308.2,2653,3.42373724998,7.88344635414,10.1016/j.fluid.2008.02.001#d2#p1#T0023,train_pressure,pdup_594b95276c769fc7,10.1016/j.fluid.2008.02.001#d2#p1#r30,False,Transpiration method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.1869},""nPropValue"":2.653,""nPropNumber"":1,""nPropDigits"":5}","{""nVarValue"":308.2,""nVarNumber"":1,""nVarDigits"":4}"
10.1016/j.fluid.2008.02.001#d2#p1#r31,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,311.2,3110.1,3.49277435326,8.042410159,10.1016/j.fluid.2008.02.001#d2#p1#T0024,train_pressure,pdup_4d953efd18cbe243,10.1016/j.fluid.2008.02.001#d2#p1#r31,False,Transpiration method,Liquid,variable,"{""nPropValue"":3.1101,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.2187},""nPropNumber"":1,""nPropDigits"":5}","{""nVarValue"":311.2,""nVarDigits"":4,""nVarNumber"":1}"
10.1016/j.fluid.2008.02.001#d2#p1#r4,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,279.4,458.9,2.66171805769,6.1288323214,10.1016/j.fluid.2008.02.001#d2#p1#T0003,train_pressure,pdup_9f7448047dd49053,10.1016/j.fluid.2008.02.001#d2#p1#r4,False,Transpiration method,Liquid,variable,"{""nPropValue"":0.4589,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0326},""nPropNumber"":1,""nPropDigits"":4}","{""nVarValue"":279.4,""nVarNumber"":1,""nVarDigits"":4}"
10.1016/j.fluid.2008.02.001#d2#p1#r5,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,281.2,517.3,2.71374247841,6.24862297701,10.1016/j.fluid.2008.02.001#d2#p1#T0004,train_pressure,pdup_f651d98cbfb3e200,10.1016/j.fluid.2008.02.001#d2#p1#r5,False,Transpiration method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0366,""nCombUncertAssessNum"":1},""nPropValue"":0.5173}","{""nVarValue"":281.2,""nVarDigits"":4,""nVarNumber"":1}"
10.1016/j.fluid.2008.02.001#d2#p1#r6,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,282.6,560.8,2.74880800496,6.32936433572,10.1016/j.fluid.2008.02.001#d2#p1#T0005,train_pressure,pdup_fed12c9d2f3efa82,10.1016/j.fluid.2008.02.001#d2#p1#r6,False,Transpiration method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0399},""nPropValue"":0.5608,""nPropNumber"":1,""nPropDigits"":4}","{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":282.6}"
10.1016/j.fluid.2008.02.001#d2#p1#r7,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,284.2,639.6,2.80590845507,6.46084298096,10.1016/j.fluid.2008.02.001#d2#p1#T0006,train_pressure,pdup_334f4345d788f789,10.1016/j.fluid.2008.02.001#d2#p1#r7,False,Transpiration method,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0468},""nPropValue"":0.6396}","{""nVarValue"":284.2,""nVarDigits"":4,""nVarNumber"":1}"
10.1016/j.fluid.2008.02.001#d2#p1#r8,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,284.3,600,2.77815125038,6.39692965522,10.1016/j.fluid.2008.02.001#d2#p1#T0006,train_pressure,pdup_f429212d8e7a6ef5,10.1016/j.fluid.2008.02.001#d2#p1#r8,False,Transpiration method,Liquid,variable,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0427},""nPropValue"":0.6,""nPropDigits"":4,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":284.3}"
10.1016/j.fluid.2008.02.001#d2#p1#r9,mol_2c8fece1c354948f,"InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3",methyl pentanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d2#p1,10.1016/j.fluid.2008.02.001,284.5,618.2,2.79112900073,6.4268120297,10.1016/j.fluid.2008.02.001#d2#p1#T0007,train_pressure,pdup_7627aaa1e0b2dbdd,10.1016/j.fluid.2008.02.001#d2#p1#r9,False,Transpiration method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.0441},""nPropValue"":0.6182}","{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":284.5}"
10.1016/j.fluid.2008.02.001#d3#p1#r1,mol_41edcf15887aae47,"InChI=1S/C7H14O2/c1-3-4-5-6-7(8)9-2/h3-6H2,1-2H3",methyl hexanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d3#p1,10.1016/j.fluid.2008.02.001,280.7,138.7,2.14207646107,4.93231332732,10.1016/j.fluid.2008.02.001#d3#p1#T0000,train_pressure,pdup_e0db06b695c46b07,10.1016/j.fluid.2008.02.001#d3#p1#r1,False,Transpiration method,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":0.1387,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0099,""nCombUncertAssessNum"":1}}","{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":280.7}"
10.1016/j.fluid.2008.02.001#d3#p1#r10,mol_41edcf15887aae47,"InChI=1S/C7H14O2/c1-3-4-5-6-7(8)9-2/h3-6H2,1-2H3",methyl hexanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d3#p1,10.1016/j.fluid.2008.02.001,293.3,336.7,2.52724311639,5.81919232617,10.1016/j.fluid.2008.02.001#d3#p1#T0008,train_pressure,pdup_19b39ed0e7f92c5e,10.1016/j.fluid.2008.02.001#d3#p1#r10,False,Transpiration method,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.024,""nCombUncertAssessNum"":1},""nPropValue"":0.3367}","{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":293.3}"
10.1016/j.fluid.2008.02.001#d3#p1#r11,mol_41edcf15887aae47,"InChI=1S/C7H14O2/c1-3-4-5-6-7(8)9-2/h3-6H2,1-2H3",methyl hexanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d3#p1,10.1016/j.fluid.2008.02.001,293.4,348.9,2.54270096945,5.85478534819,10.1016/j.fluid.2008.02.001#d3#p1#T0008,train_pressure,pdup_b2aaf0bd6103cd88,10.1016/j.fluid.2008.02.001#d3#p1#r11,False,Transpiration method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0248,""nCombUncertAssessNum"":1},""nPropValue"":0.3489,""nPropNumber"":1,""nPropDigits"":4}","{""nVarValue"":293.4,""nVarNumber"":1,""nVarDigits"":4}"
10.1016/j.fluid.2008.02.001#d3#p1#r12,mol_41edcf15887aae47,"InChI=1S/C7H14O2/c1-3-4-5-6-7(8)9-2/h3-6H2,1-2H3",methyl hexanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d3#p1,10.1016/j.fluid.2008.02.001,293.5,343.5,2.5359267414,5.83918711166,10.1016/j.fluid.2008.02.001#d3#p1#T0009,train_pressure,pdup_2d736df519c05d3e,10.1016/j.fluid.2008.02.001#d3#p1#r12,False,Transpiration method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0244,""nCombUncertAssessNum"":1},""nPropValue"":0.3435,""nPropNumber"":1,""nPropDigits"":4}","{""nVarValue"":293.5,""nVarDigits"":4,""nVarNumber"":1}"
10.1016/j.fluid.2008.02.001#d3#p1#r13,mol_41edcf15887aae47,"InChI=1S/C7H14O2/c1-3-4-5-6-7(8)9-2/h3-6H2,1-2H3",methyl hexanoate,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d3#p1,10.1016/j.fluid.2008.02.001,295.4,385.1,2.58557351862,5.95350304082,10.1016/j.fluid.2008.02.001#d3#p1#T0010,train_pressure,pdup_cb803c279c1d497e,10.1016/j.fluid.2008.02.001#d3#p1#r13,False,Transpiration method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0273,""nCombUncertAssessNum"":1},""nPropValue"":0.3851,""nPropDigits"":4,""nPropNumber"":1}","{""nVarValue"":295.4,""nVarNumber"":1,""nVarDigits"":4}"
