record_id,series_id,archive_member,data_number,property_number,numvalues_index_1based,inchi,inchikey,name,formula,source_doi,source_year,property_name,property_phase,block_phases_json,method,original_property_value,original_property_value_metadata_json,state_origin,state_metadata_json,T_K,stable_liquid_gas,basic_chemistry_flags,p_Pa,measurement_method_screen,in_numeric_domain,primary_candidate
10.1016/j.fluid.2015.08.008#d3#p1#r15,10.1016/j.fluid.2015.08.008#d3#p1,10.1016/j.fluid.2015.08.008.json,3,1,15,InChI=1S/C9H16N2/c1-2-5-9-10-6-4-8-11(9)7-3-1/h1-8H2,GQHTUMJGOHRCHB-UHFFFAOYSA-N,"1,8-diaza-7-bicyclo[5.4.0]undecene",C9H16N2,10.1016/j.fluid.2015.08.008,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",distillation unit - dew point temperature,424.13,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":6.38,""nCombUncertAssessNum"":1},""nPropValue"":424.13,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":4.51}",424.13,True,,4510.0,False,True,False
10.1016/j.fluid.2015.08.008#d3#p1#r16,10.1016/j.fluid.2015.08.008#d3#p1,10.1016/j.fluid.2015.08.008.json,3,1,16,InChI=1S/C9H16N2/c1-2-5-9-10-6-4-8-11(9)7-3-1/h1-8H2,GQHTUMJGOHRCHB-UHFFFAOYSA-N,"1,8-diaza-7-bicyclo[5.4.0]undecene",C9H16N2,10.1016/j.fluid.2015.08.008,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",distillation unit - dew point temperature,426.92,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":426.92,""CombinedUncertainty"":{""nCombExpandUncertValue"":5.85,""nCombUncertAssessNum"":1}}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":5.01}",426.92,True,,5010.0,False,True,False
10.1016/j.fluid.2015.08.008#d3#p1#r17,10.1016/j.fluid.2015.08.008#d3#p1,10.1016/j.fluid.2015.08.008.json,3,1,17,InChI=1S/C9H16N2/c1-2-5-9-10-6-4-8-11(9)7-3-1/h1-8H2,GQHTUMJGOHRCHB-UHFFFAOYSA-N,"1,8-diaza-7-bicyclo[5.4.0]undecene",C9H16N2,10.1016/j.fluid.2015.08.008,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",distillation unit - dew point temperature,427.85,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":427.85,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":5.81}}",variable,"{""nVarValue"":5.31,""nVarNumber"":1,""nVarDigits"":4}",427.85,True,,5310.0,False,True,False
10.1016/j.fluid.2015.08.008#d3#p1#r18,10.1016/j.fluid.2015.08.008#d3#p1,10.1016/j.fluid.2015.08.008.json,3,1,18,InChI=1S/C9H16N2/c1-2-5-9-10-6-4-8-11(9)7-3-1/h1-8H2,GQHTUMJGOHRCHB-UHFFFAOYSA-N,"1,8-diaza-7-bicyclo[5.4.0]undecene",C9H16N2,10.1016/j.fluid.2015.08.008,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",distillation unit - dew point temperature,432.45,"{""nPropValue"":432.45,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":5.69},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":6.31}",432.45,True,,6310.0,False,True,False
10.1016/j.fluid.2015.08.008#d3#p1#r19,10.1016/j.fluid.2015.08.008#d3#p1,10.1016/j.fluid.2015.08.008.json,3,1,19,InChI=1S/C9H16N2/c1-2-5-9-10-6-4-8-11(9)7-3-1/h1-8H2,GQHTUMJGOHRCHB-UHFFFAOYSA-N,"1,8-diaza-7-bicyclo[5.4.0]undecene",C9H16N2,10.1016/j.fluid.2015.08.008,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",distillation unit - dew point temperature,437.2,"{""nPropValue"":437.2,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":5.91},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":7.31}",437.2,True,,7310.0,False,True,False
10.1016/j.fluid.2015.08.012#d1#p1#r1,10.1016/j.fluid.2015.08.012#d1#p1,10.1016/j.fluid.2015.08.012.json,1,1,1,"InChI=1S/C4H5F3O2/c1-2-9-3(8)4(5,6)7/h2H2,1H3",STSCVKRWJPWALQ-UHFFFAOYSA-N,ethyl trifluoroacetate,C4H5F3O2,10.1016/j.fluid.2015.08.012,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Closed cell (Static) method,335.65,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.2},""nPropValue"":335.65,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":101.3,""nVarNumber"":1,""nVarDigits"":4}",335.65,True,,101300.0,True,False,False
10.1016/j.fluid.2015.08.012#d4#p1#r1,10.1016/j.fluid.2015.08.012#d4#p1,10.1016/j.fluid.2015.08.012.json,4,1,1,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,ethanol,C2H6O,10.1016/j.fluid.2015.08.012,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Closed cell (Static) method,351.55,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.2,""nCombUncertAssessNum"":1},""nPropValue"":351.55,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":101.3,""nVarDigits"":4,""nVarNumber"":1}",351.55,True,,101300.0,True,False,False
10.1016/j.fluid.2015.08.012#d7#p1#r1,10.1016/j.fluid.2015.08.012#d7#p1,10.1016/j.fluid.2015.08.012.json,7,1,1,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,trifluoroethanoic acid,C2HF3O2,10.1016/j.fluid.2015.08.012,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Closed cell (Static) method,344.91,"{""nPropValue"":344.91,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.2,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":101.3}",344.91,True,,101300.0,True,False,False
10.1016/j.fluid.2015.08.012#d10#p1#r1,10.1016/j.fluid.2015.08.012#d10#p1,10.1016/j.fluid.2015.08.012.json,10,1,1,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.fluid.2015.08.012,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Closed cell (Static) method,373.15,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.2},""nPropValue"":373.15,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":101.3,""nVarNumber"":1,""nVarDigits"":4}",373.15,True,no_carbon,101300.0,True,False,False
10.1016/j.fluid.2015.08.014#d1#p1#r1,10.1016/j.fluid.2015.08.014#d1#p1,10.1016/j.fluid.2015.08.014.json,1,1,1,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,KXKVLQRXCPHEJC-UHFFFAOYSA-N,methyl ethanoate,C3H6O2,10.1016/j.fluid.2015.08.014,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),330.02,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":330.02,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.02,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":101.3,""nVarNumber"":1,""nVarDigits"":4}",330.02,True,,101300.0,True,False,False
10.1016/j.fluid.2015.08.014#d3#p1#r1,10.1016/j.fluid.2015.08.014#d3#p1,10.1016/j.fluid.2015.08.014.json,3,1,1,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CH4O,10.1016/j.fluid.2015.08.014,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),337.83,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.02,""nCombUncertAssessNum"":1},""nPropValue"":337.83,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":101.3}",337.83,True,,101300.0,True,False,False
10.1016/j.fluid.2015.08.014#d5#p1#r1,10.1016/j.fluid.2015.08.014#d5#p1,10.1016/j.fluid.2015.08.014.json,5,1,1,InChI=1S/C2H6OS/c1-4(2)3/h1-2H3,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,C2H6OS,10.1016/j.fluid.2015.08.014,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),462.24,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":462.24,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.02}}",variable,"{""nVarValue"":101.3,""nVarNumber"":1,""nVarDigits"":4}",462.24,True,,101300.0,True,False,False
10.1016/j.fluid.2015.09.052#d5#p1#r1,10.1016/j.fluid.2015.09.052#d5#p1,10.1016/j.fluid.2015.09.052.json,5,1,1,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",KFZMGEQAYNKOFK-UHFFFAOYSA-N,propan-2-ol,C3H8O,10.1016/j.fluid.2015.09.052,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),340.05,"{""nPropValue"":340.05,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.19},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":53.33,""nVarNumber"":1,""nVarDigits"":4}",340.05,True,,53330.0,True,False,False
10.1016/j.fluid.2015.09.052#d5#p1#r2,10.1016/j.fluid.2015.09.052#d5#p1,10.1016/j.fluid.2015.09.052.json,5,1,2,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",KFZMGEQAYNKOFK-UHFFFAOYSA-N,propan-2-ol,C3H8O,10.1016/j.fluid.2015.09.052,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),345.25,"{""nPropValue"":345.25,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.17,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarNumber"":1,""nVarDigits"":3,""nVarValue"":66.7}",345.25,True,,66700.0,True,False,False
10.1016/j.fluid.2015.09.052#d5#p1#r3,10.1016/j.fluid.2015.09.052#d5#p1,10.1016/j.fluid.2015.09.052.json,5,1,3,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",KFZMGEQAYNKOFK-UHFFFAOYSA-N,propan-2-ol,C3H8O,10.1016/j.fluid.2015.09.052,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),349.5,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.2,""nCombUncertAssessNum"":1},""nPropValue"":349.5,""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarValue"":79.9,""nVarNumber"":1,""nVarDigits"":3}",349.5,True,,79900.0,True,False,False
10.1016/j.fluid.2015.09.052#d5#p1#r4,10.1016/j.fluid.2015.09.052#d5#p1,10.1016/j.fluid.2015.09.052.json,5,1,4,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",KFZMGEQAYNKOFK-UHFFFAOYSA-N,propan-2-ol,C3H8O,10.1016/j.fluid.2015.09.052,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),354.5,"{""nPropValue"":354.5,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.2,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarValue"":94.93,""nVarNumber"":1,""nVarDigits"":4}",354.5,True,,94930.0,True,False,False
10.1016/j.fluid.2015.09.052#d6#p1#r1,10.1016/j.fluid.2015.09.052#d6#p1,10.1016/j.fluid.2015.09.052.json,6,1,1,InChI=1S/H2O/h1H2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,H2O,10.1016/j.fluid.2015.09.052,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),371.1,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.1,""nCombUncertAssessNum"":1},""nPropValue"":371.1}",variable,"{""nVarValue"":94.66,""nVarDigits"":4,""nVarNumber"":1}",371.1,True,no_carbon,94660.0,True,False,False
10.1016/j.fluid.2015.09.052#d9#p1#r1,10.1016/j.fluid.2015.09.052#d9#p1,10.1016/j.fluid.2015.09.052.json,9,1,1,"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2",PEDCQBHIVMGVHV-UHFFFAOYSA-N,glycerol,C3H8O3,10.1016/j.fluid.2015.09.052,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),560.68,"{""nPropValue"":560.68,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.08,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":94.93}",560.68,True,,94930.0,True,False,False
10.1016/j.fluid.2015.10.035#d3#p1#r1,10.1016/j.fluid.2015.10.035#d3#p1,10.1016/j.fluid.2015.10.035.json,3,1,1,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",KFZMGEQAYNKOFK-UHFFFAOYSA-N,propan-2-ol,C3H8O,10.1016/j.fluid.2015.10.035,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Closed cell (Static) method,355.49,"{""nPropValue"":355.49,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.1,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":101.3,""nVarNumber"":1,""nVarDigits"":4}",355.49,True,,101300.0,True,False,False
10.1016/j.fluid.2015.10.035#d6#p1#r1,10.1016/j.fluid.2015.10.035#d6#p1,10.1016/j.fluid.2015.10.035.json,6,1,1,InChI=1S/C2H3N/c1-2-3/h1H3,WEVYAHXRMPXWCK-UHFFFAOYSA-N,acetonitrile,C2H3N,10.1016/j.fluid.2015.10.035,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Closed cell (Static) method,354.59,"{""nPropValue"":354.59,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.1,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":101.3}",354.59,True,,101300.0,True,False,False
10.1016/j.fluid.2015.12.029#d2#p1#r1,10.1016/j.fluid.2015.12.029#d2#p1,10.1016/j.fluid.2015.12.029.json,2,1,1,"InChI=1S/C5H10O3/c1-3-8-5(7)4(2)6/h4,6H,3H2,1-2H3",LZCLXQDLBQLTDK-UHFFFAOYSA-N,DL-ethyl lactate,C5H10O3,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),396.91,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.08},""nPropValue"":396.91,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":40}",396.91,True,,40000,True,False,False
10.1016/j.fluid.2015.12.029#d2#p1#r2,10.1016/j.fluid.2015.12.029#d2#p1,10.1016/j.fluid.2015.12.029.json,2,1,2,"InChI=1S/C5H10O3/c1-3-8-5(7)4(2)6/h4,6H,3H2,1-2H3",LZCLXQDLBQLTDK-UHFFFAOYSA-N,DL-ethyl lactate,C5H10O3,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),405.49,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.08,""nCombUncertAssessNum"":1},""nPropValue"":405.49,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":53.33}",405.49,True,,53330.0,True,False,False
10.1016/j.fluid.2015.12.029#d2#p1#r3,10.1016/j.fluid.2015.12.029#d2#p1,10.1016/j.fluid.2015.12.029.json,2,1,3,"InChI=1S/C5H10O3/c1-3-8-5(7)4(2)6/h4,6H,3H2,1-2H3",LZCLXQDLBQLTDK-UHFFFAOYSA-N,DL-ethyl lactate,C5H10O3,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),412.44,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.07,""nCombUncertAssessNum"":1},""nPropValue"":412.44}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":66.66}",412.44,True,,66660.0,True,False,False
10.1016/j.fluid.2015.12.029#d2#p1#r4,10.1016/j.fluid.2015.12.029#d2#p1,10.1016/j.fluid.2015.12.029.json,2,1,4,"InChI=1S/C5H10O3/c1-3-8-5(7)4(2)6/h4,6H,3H2,1-2H3",LZCLXQDLBQLTDK-UHFFFAOYSA-N,DL-ethyl lactate,C5H10O3,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),418.34,"{""nPropValue"":418.34,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.07,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":79.99}",418.34,True,,79990.0,True,False,False
10.1016/j.fluid.2015.12.029#d2#p1#r5,10.1016/j.fluid.2015.12.029#d2#p1,10.1016/j.fluid.2015.12.029.json,2,1,5,"InChI=1S/C5H10O3/c1-3-8-5(7)4(2)6/h4,6H,3H2,1-2H3",LZCLXQDLBQLTDK-UHFFFAOYSA-N,DL-ethyl lactate,C5H10O3,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),423.47,"{""nPropValue"":423.47,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.07},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":93.32,""nVarNumber"":1,""nVarDigits"":4}",423.47,True,,93320.0,True,False,False
10.1016/j.fluid.2015.12.029#d2#p1#r6,10.1016/j.fluid.2015.12.029#d2#p1,10.1016/j.fluid.2015.12.029.json,2,1,6,"InChI=1S/C5H10O3/c1-3-8-5(7)4(2)6/h4,6H,3H2,1-2H3",LZCLXQDLBQLTDK-UHFFFAOYSA-N,DL-ethyl lactate,C5H10O3,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),426.1,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.07},""nPropValue"":426.1}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":101.3}",426.1,True,,101300.0,True,False,False
10.1016/j.fluid.2015.12.029#d5#p1#r1,10.1016/j.fluid.2015.12.029#d5#p1,10.1016/j.fluid.2015.12.029.json,5,1,1,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,KXKVLQRXCPHEJC-UHFFFAOYSA-N,methyl ethanoate,C3H6O2,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),305.65,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.08,""nCombUncertAssessNum"":1},""nPropValue"":305.65,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":40}",305.65,True,,40000,True,False,False
10.1016/j.fluid.2015.12.029#d5#p1#r2,10.1016/j.fluid.2015.12.029#d5#p1,10.1016/j.fluid.2015.12.029.json,5,1,2,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,KXKVLQRXCPHEJC-UHFFFAOYSA-N,methyl ethanoate,C3H6O2,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),312.68,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.07},""nPropValue"":312.68,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":53.33,""nVarDigits"":4,""nVarNumber"":1}",312.68,True,,53330.0,True,False,False
10.1016/j.fluid.2015.12.029#d5#p1#r3,10.1016/j.fluid.2015.12.029#d5#p1,10.1016/j.fluid.2015.12.029.json,5,1,3,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,KXKVLQRXCPHEJC-UHFFFAOYSA-N,methyl ethanoate,C3H6O2,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),318.45,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.07},""nPropValue"":318.45}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":66.66}",318.45,True,,66660.0,True,False,False
10.1016/j.fluid.2015.12.029#d5#p1#r4,10.1016/j.fluid.2015.12.029#d5#p1,10.1016/j.fluid.2015.12.029.json,5,1,4,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,KXKVLQRXCPHEJC-UHFFFAOYSA-N,methyl ethanoate,C3H6O2,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),323.36,"{""nPropValue"":323.36,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.07,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":79.99,""nVarNumber"":1,""nVarDigits"":4}",323.36,True,,79990.0,True,False,False
10.1016/j.fluid.2015.12.029#d5#p1#r5,10.1016/j.fluid.2015.12.029#d5#p1,10.1016/j.fluid.2015.12.029.json,5,1,5,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,KXKVLQRXCPHEJC-UHFFFAOYSA-N,methyl ethanoate,C3H6O2,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),327.68,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":327.68,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.07,""nCombUncertAssessNum"":1}}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":93.32}",327.68,True,,93320.0,True,False,False
10.1016/j.fluid.2015.12.029#d5#p1#r6,10.1016/j.fluid.2015.12.029#d5#p1,10.1016/j.fluid.2015.12.029.json,5,1,6,InChI=1S/C3H6O2/c1-3(4)5-2/h1-2H3,KXKVLQRXCPHEJC-UHFFFAOYSA-N,methyl ethanoate,C3H6O2,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),330.04,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.07},""nPropValue"":330.04,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":101.3,""nVarNumber"":1,""nVarDigits"":4}",330.04,True,,101300.0,True,False,False
10.1016/j.fluid.2015.12.029#d8#p1#r1,10.1016/j.fluid.2015.12.029#d8#p1,10.1016/j.fluid.2015.12.029.json,8,1,1,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CH4O,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),315.49,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.07},""nPropValue"":315.49,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":40}",315.49,True,,40000,True,False,False
10.1016/j.fluid.2015.12.029#d8#p1#r2,10.1016/j.fluid.2015.12.029#d8#p1,10.1016/j.fluid.2015.12.029.json,8,1,2,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CH4O,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),321.98,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.07},""nPropValue"":321.98,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":53.33,""nVarDigits"":4,""nVarNumber"":1}",321.98,True,,53330.0,True,False,False
10.1016/j.fluid.2015.12.029#d8#p1#r3,10.1016/j.fluid.2015.12.029#d8#p1,10.1016/j.fluid.2015.12.029.json,8,1,3,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CH4O,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),327.23,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.07},""nPropValue"":327.23}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":66.66}",327.23,True,,66660.0,True,False,False
10.1016/j.fluid.2015.12.029#d8#p1#r4,10.1016/j.fluid.2015.12.029#d8#p1,10.1016/j.fluid.2015.12.029.json,8,1,4,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CH4O,10.1016/j.fluid.2015.12.029,2016,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),331.66,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":331.66,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.07}}",variable,"{""nVarValue"":79.99,""nVarNumber"":1,""nVarDigits"":4}",331.66,True,,79990.0,True,False,False
