record_id,origin,molecule_id,inchi,name,H_kJ_mol,T_K,H_J_mol,method,source_doi,reference_codes_json,source_locator,reported_deviation,uncertainty_kind,uncertainty_confidence_percent,uncertainty_coverage_factor,experimental_temperature_range,temperature_status,thermodynamic_state,raw_row_verified,archive_XML_verified,full_primary_methods_verified,calorimetry_candidate,has_pressure_join,inside_pressure_temperature_envelope,decision,decision_reasons,independent_of_pressure_verified,training_allowed,corrected_298_field_excluded,duplicate_family,linked_record_ids_json,split,component_id
rdr250199#csvline5326,compendium,mol_fb8c516f3cf70b3f,"InChI=1S/C6H10/c1-2-4-6-5-3-1/h1-2H,3-6H2",cyclohexene,32.7,313,32700,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 5326",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5327,compendium,mol_fb8c516f3cf70b3f,"InChI=1S/C6H10/c1-2-4-6-5-3-1/h1-2H,3-6H2",cyclohexene,32.2,323,32200,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 5327",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5328,compendium,mol_fb8c516f3cf70b3f,"InChI=1S/C6H10/c1-2-4-6-5-3-1/h1-2H,3-6H2",cyclohexene,31.7,333,31700,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 5328",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5329,compendium,mol_fb8c516f3cf70b3f,"InChI=1S/C6H10/c1-2-4-6-5-3-1/h1-2H,3-6H2",cyclohexene,31.2,343,31200,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 5329",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5330,compendium,mol_fb8c516f3cf70b3f,"InChI=1S/C6H10/c1-2-4-6-5-3-1/h1-2H,3-6H2",cyclohexene,30.7,353,30700,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 5330",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5380,compendium,mol_55b6d752028fb5df,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,cyclohexanone,44.4,308,44400,C,,"[""1992SVO/KUB""]","RDR file 250199, CSV line 5380",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5381,compendium,mol_55b6d752028fb5df,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,cyclohexanone,44,313,44000,C,,"[""1992SVO/KUB""]","RDR file 250199, CSV line 5381",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5382,compendium,mol_55b6d752028fb5df,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,cyclohexanone,43.4,323,43400,C,,"[""1992SVO/KUB""]","RDR file 250199, CSV line 5382",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5383,compendium,mol_55b6d752028fb5df,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,cyclohexanone,43.1,328,43100,C,,"[""1992SVO/KUB""]","RDR file 250199, CSV line 5383",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5384,compendium,mol_55b6d752028fb5df,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,cyclohexanone,42.2,338,42200,C,,"[""1992SVO/KUB""]","RDR file 250199, CSV line 5384",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5385,compendium,mol_55b6d752028fb5df,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,cyclohexanone,41.8,343,41800,C,,"[""1992SVO/KUB""]","RDR file 250199, CSV line 5385",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5386,compendium,mol_55b6d752028fb5df,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,cyclohexanone,41.4,348,41400,C,,"[""1992SVO/KUB""]","RDR file 250199, CSV line 5386",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5394,compendium,mol_55b6d752028fb5df,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,cyclohexanone,45.1,298,45100,C,,"[""1968PLA/WIL""]","RDR file 250199, CSV line 5394",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5511,compendium,mol_41941ac4285969b3,"InChI=1S/C6H11NO/c8-7-6-4-2-1-3-5-6/h8H,1-5H2",cyclohexanone oxime,58.7,368,58700,C,,"[""1992KOZ/KAB""]","RDR file 250199, CSV line 5511",0.6,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_41941ac4285969b3
rdr250199#csvline5538,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,32.3,314,32300,C,,"[""1988DON/LIN""]","RDR file 250199, CSV line 5538",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5539,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,31.1,332,31100,C,,"[""1988DON/LIN""]","RDR file 250199, CSV line 5539",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5540,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,30.3,345,30300,C,,"[""1988DON/LIN""]","RDR file 250199, CSV line 5540",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5541,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,30,355,30000,C,,"[""1988DON/LIN""]","RDR file 250199, CSV line 5541",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5546,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,33,298,33000,C,,"[""1982FUR/SAK""]","RDR file 250199, CSV line 5546",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5548,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,33,298,33000,C,,"[""1979MAJ/SVO""]","RDR file 250199, CSV line 5548",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5549,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,32.3,313,32300,C,,"[""1979MAJ/SVO""]","RDR file 250199, CSV line 5549",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5550,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,31.2,333,31200,C,,"[""1979MAJ/SVO""]","RDR file 250199, CSV line 5550",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5551,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,31,338,31000,C,,"[""1979MAJ/SVO""]","RDR file 250199, CSV line 5551",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5552,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,30.4,348,30400,C,,"[""1979MAJ/SVO""]","RDR file 250199, CSV line 5552",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5553,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,30.1,353,30100,C,,"[""1979MAJ/SVO""]","RDR file 250199, CSV line 5553",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5554,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,32.2,313,32200,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 5554",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5555,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,31.9,323,31900,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 5555",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5556,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,31.1,333,31100,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 5556",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5557,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,30.6,343,30600,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 5557",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5558,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,30.1,354,30100,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 5558",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5565,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,33,298,33000,C,,"[""1960WAD""]","RDR file 250199, CSV line 5565",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5566,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,31.4,324,31400,C,,"[""1951MCC/PER""]","RDR file 250199, CSV line 5566",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5567,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,30.4,346,30400,C,,"[""1951MCC/PER""]","RDR file 250199, CSV line 5567",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5568,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,33,298,33000,C,,"[""1947OSB/GIN""]","RDR file 250199, CSV line 5568",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5571,compendium,mol_e983a25bd52a944d,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,cyclohexane,33.3,298,33300,C,,"[""1943AST/SZA""]","RDR file 250199, CSV line 5571",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5687,compendium,mol_5feb1fde294beccb,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",cyclohexanol,62,298,62000,C,,"[""1999COS/EUS""]","RDR file 250199, CSV line 5687",0.3,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5703,compendium,mol_5feb1fde294beccb,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",cyclohexanol,62,298,62000,C,,"[""1968PLA/WIL""]","RDR file 250199, CSV line 5703",0.2,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5774,compendium,mol_301d3a83ae1e6ae0,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",4-methyl-2-pentanone (methyl isobutyl ketone),40.1,308,40100,C,,"[""1992SVO/KUB""]","RDR file 250199, CSV line 5774",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5775,compendium,mol_301d3a83ae1e6ae0,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",4-methyl-2-pentanone (methyl isobutyl ketone),39,323,39000,C,,"[""1992SVO/KUB""]","RDR file 250199, CSV line 5775",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5776,compendium,mol_301d3a83ae1e6ae0,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",4-methyl-2-pentanone (methyl isobutyl ketone),38,338,38000,C,,"[""1992SVO/KUB""]","RDR file 250199, CSV line 5776",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5777,compendium,mol_301d3a83ae1e6ae0,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",4-methyl-2-pentanone (methyl isobutyl ketone),37.4,348,37400,C,,"[""1992SVO/KUB""]","RDR file 250199, CSV line 5777",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline5781,compendium,mol_301d3a83ae1e6ae0,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",4-methyl-2-pentanone (methyl isobutyl ketone),42.5,298,42500,C,,"[""1983UCH/MAJ""]","RDR file 250199, CSV line 5781",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
